Date,Page Title,Age,Gender,Source / Medium,Pageviews,Unique Pageviews
20190621,6 Makeup Tips for Women Over 40 From a Makeup Artist | Who What Wear,55-64,female,theeverygirl / facebook,54,41
20190621,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",65+,female,facebook / facebook,54,54
20190621,"The 5 Best DIY Face Masks, According to a Celeb Facialist | Who What Wear",55-64,female,skincare / facebook,54,39
20190621,These Kitten Heels Are the Biggest Shoe Trend of 2019 | Who What Wear,55-64,female,google / organic,54,45
20190623,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,tpc.googlesyndication.com / referral,54,34
20190623,"Everything You Need to Know About Taking Plan B | The Latest Fitness, Health, and Wellness Tips",25-34,female,google / organic,54,44
20190623,How to Wear Crop Tops With Jeans | Who What Wear,65+,female,m.facebook.com / referral,54,42
20190623,Jennifer Aniston Wore the Most Amazing Leather Minidress | Who What Wear,25-34,female,facebook-owned / social,54,48
20190623,Kendall Jenner Wore the Best Reformation Dress Trend | Who What Wear,45-54,female,googleapis.com / referral,54,44
20190624,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,googleapis.com / referral,54,39
20190624,Jennifer Aniston Wore the Wedge-Heel Shoe Trend | Who What Wear,25-34,female,google / organic,54,43
20190624,Meghan Markle Updated Her Engagement Ringâ€”See the Photos | Who What Wear,65+,female,flipboard.com / referral,54,39
20190624,The Most Comfortable Strapless Bra Ever (and It's Under $40) | Who What Wear,55-64,female,facebook / cpc,54,48
20190625,8 Ways Celebrities Are Wearing Bike Shorts | Who What Wear,35-44,male,googleapis.com / referral,54,30
20190625,The Best Miami Summer Trends for Under $100 | Who What Wear,25-34,male,facebook / paid,54,51
20190625,The Only Strapless Bra I Wearâ€”Lively | Who What Wear,45-54,male,m.facebook.com / referral,54,41
20190626,"How to Shop the Zara Sale, According to Your Personal Style | Who What Wear",65+,female,(direct) / (none),54,45
20190626,The Worst Poses to Strike in Photos (and How to Make Them Better) | Who What Wear,25-34,female,facebook-owned / social,54,50
20190626,These Colors Are Guaranteed to Make Your Eyes Pop | Who What Wear,25-34,female,google / organic,54,39
20190627,The 15 Best Drugstore Primers for a Super-Smooth Complexion | Who What Wear,45-54,female,googleapis.com / referral,54,45
20190628,12 of the Best Vacation Outfits for Any Destination | Who What Wear,25-34,female,facebook-owned / social,54,47
20190628,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,(direct) / (none),54,39
20190628,Celebrity Style and Fashion Trend Coverage | Who What Wear,55-64,female,google / organic,54,34
20190628,Priyanka Chopra's and Nick Jonas's Best Paris Outfits | Who What Wear,25-34,female,google / organic,54,34
20190628,Sophie Turner Wore an Elegant White Dress Before Her Wedding | Who What Wear,35-44,female,pinterest.com / referral,54,37
20190629,6 Style Secrets Jennifer Lopez Swears By for Every Outfit | Who What Wear,55-64,female,news.google.com / referral,54,44
20190629,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,female,googleapis.com / referral,54,30
20190629,Celebrity Style and Fashion Trend Coverage | Who What Wear,45-54,female,www-whowhatwear-com.cdn.ampproject.org / referral,54,41
20190630,4 Types of Postpartum Shapewear Every New Mother Should Own | Who What Wear,45-54,female,google / organic,54,48
20190630,The Chrissy Teigen Capsule Wardrobe in 10 Pieces | Who What Wear,25-34,female,facebook-owned / social,54,48
20190630,These 13 Handbag Trends Are Selling So Fast Right Now | Who What Wear,25-34,male,googleapis.com / referral,54,52
20190601,"5 Outdated Summer Fashion Trends, and 5 That Are In | Who What Wear",45-54,female,facebook-owned / social,53,43
20190601,Princess Dianaâ€“Inspired Outfits That Fashion Set Is Behind | Who What Wear,35-44,female,facebook-owned / social,53,49
20190602,9 Outdated Jewelry Trendsâ€”and What to Buy Instead | Who What Wear,35-44,male,google / organic,53,42
20190602,Best wedding hair accessories: 15 pieces brides will love | Who What Wear UK,35-44,female,from.flipboard.com / referral,53,48
20190602,Hailey Bieber Wore Nordstrom's Popular Adidas Sneakers | Who What Wear,55-64,female,facebook-owned / social,53,45
20190602,Jessica Biel Wore 2019's Biggest Sneaker Trend | Who What Wear,25-34,female,facebook-owned / social,53,47
20190602,"The 3 Best Bras Ever, According to Real Women | Who What Wear",35-44,female,google / organic,53,44
20190603,3 Items Travelers Always Pack But Never Wear | Who What Wear,25-34,female,facebook-owned / social,53,52
20190603,5 Eyewear Trends That Are in for Summer 2019â€”and What's Out | Who What Wear,45-54,female,facebook-owned / social,53,45
20190603,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,65+,female,(direct) / (none),53,48
20190603,The 8 Best Anti-Aging Serums to Try in 2019 | Who What Wear,25-34,female,facebook-owned / social,53,48
20190603,Trending Sneaker Styles | Who What Wear,25-34,female,tpc.googlesyndication.com / referral,53,33
20190604,6 Summer Trends That Have Anna Wintour's Approval | Who What Wear,55-64,female,google / organic,53,42
20190604,Celebrity Style and Fashion Trend Coverage | Who What Wear,55-64,female,google / organic,53,43
20190604,How Jennifer Aniston Wears Ankle Boots During Summer | Who What Wear,35-44,male,m.facebook.com / referral,53,47
20190604,The Best Morning Routine for Success | TheThirty,25-34,female,facebook.com / referral,53,50
20190605,5 Wardrobe Basics Meghan Markle and Anna Wintour Both Wear | Who What Wear,45-54,female,facebook-owned / social,53,45
20190605,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,pinterest.com / referral,53,49
20190605,Jennifer Lopez Wore a Belted Blazer With Skinny Jeans | Who What Wear,18-24,female,facebook.com / referral,53,49
20190605,Shop 21 of June's Best New Fashion Arrivals | Who What Wear,45-54,female,(direct) / (none),53,50
20190606,The 20 Best Tummy Control Shapewear Pieces on the Market | Who What Wear,25-34,female,google / organic,53,48
20190606,The White Sneakers Jessica Biel Keeps Wearing | Who What Wear,25-34,female,m.facebook.com / referral,53,48
20190607,5 Things I Never Wear When I Work From Home | Who What Wear,35-44,female,(direct) / (none),53,45
20190607,Jennifer Lawrence Made Low-Rise Jeans Look Stylish | Who What Wear,45-54,female,facebook-owned / social,53,50
20190608,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,female,(direct) / (none),53,41
20190608,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,35-44,female,facebook-owned / social,53,48
20190608,I Bought the Best Workbag From Madewellâ€”Here's Why | Who What Wear,35-44,female,googleapis.com / referral,53,44
20190609,17 Black Dresses You Can Wear to a Wedding | Who What Wear,35-44,female,google / organic,53,45
20190609,5 Wardrobe Basics Jennifer Aniston Has Worn for Years | Who What Wear,25-34,female,facebook-owned / social,53,49
20190610,7 French Women on the Skin Products They Swear By | Who What Wear,35-44,female,facebook-owned / social,53,50
20190610,Emily Ratajkowski Wore the Lowest Low-Rise Pants | Who What Wear,65+,female,facebook-owned / social,53,45
20190612,6 Makeup Tips for Women Over 40 From a Makeup Artist | Who What Wear,35-44,female,google / organic,53,51
20190612,7 Cheap But Expensive-Looking Vacation Outfits to Copy | Who What Wear,35-44,female,google / organic,53,48
20190612,"How Much Water to Drink to Lose Weight and Stay Hydrated | The Latest Fitness, Health, and Wellness Tips",25-34,female,google / organic,53,39
20190612,Pretty Much Every Celeb Swears By YSL Touche Ã‰clat | Who What Wear,65+,female,from.flipboard.com / referral,53,46
20190612,Summer Beauty Buys | Who What Wear,45-54,female,facebook / paid,53,52
20190613,9 Chic Jean-and-Shoe Outfits From Celebrities | Who What Wear,65+,male,from.flipboard.com / referral,53,43
20190613,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,65+,male,vogue / facebook,53,46
20190613,The 18 Best Natural Skincare Products to Buy in 2019 | Who What Wear,25-34,female,google / organic,53,43
20190614,5 NYC Fashion Trends I'm Ditching to Move to L.A. | Who What Wear,25-34,female,news.google.com / referral,53,44
20190614,"The 5 Best DIY Face Masks, According to a Celeb Facialist | Who What Wear",35-44,male,from.flipboard.com / referral,53,51
20190614,The Best Ways to Apply Blush for Every Face Shape | Who What Wear UK,45-54,female,facebook-owned / social,53,46
20190615,6 Expert Tips for Getting the No-Makeup Makeup Look | Who What Wear,25-34,female,google / organic,53,48
20190615,Celebrity Style and Fashion Trend Coverage | Who What Wear,45-54,female,pinterest.com / referral,53,42
20190615,Celebrity Style and Fashion Trend Coverage | Who What Wear,45-54,female,www-whowhatwear-com.cdn.ampproject.org / referral,53,32
20190615,"Do Probiotics Work? How Seed Is Changing Everything | The Latest Fitness, Health, and Wellness Tips",25-34,female,facebook / paid,53,47
20190616,20 Stunning Engagement Rings by Price for Every Budget | Who What Wear,35-44,male,news.google.com / referral,53,49
20190616,20 Stunning Engagement Rings by Price for Every Budget | Who What Wear,55-64,male,googleapis.com / referral,53,48
20190616,9 Affordable Items Stylish Moms Are Obsessing Over | Who What Wear,35-44,male,google / organic,53,48
20190616,"Do Probiotics Work? How Seed Is Changing Everything | The Latest Fitness, Health, and Wellness Tips",25-34,female,facebook / paid,53,50
20190616,Irina Shayk Wore an Anti-Summer Bodycon Outfit | Who What Wear,45-54,female,googleapis.com / referral,53,45
20190616,Jennifer Aniston Wore the Wedge-Heel Shoe Trend | Who What Wear,25-34,female,news.google.com / referral,53,49
20190617,20 Stunning Engagement Rings by Price for Every Budget | Who What Wear,65+,female,googleapis.com / referral,53,48
20190617,9 Brandy Melville Outfits Celebs Wear on Repeat | Who What Wear,25-34,female,facebook-owned / social,53,52
20190617,The French Beauty Products Women Over 50 Love | Who What Wear,45-54,male,news.google.com / referral,53,49
20190617,Victoria Beckham Broke a Traditional Wedding Guest Rule | Who What Wear,65+,female,www-whowhatwear-com.cdn.ampproject.org / referral,53,46
20190618,"15 Benefits of Lavender Oil You Need to Know About | The Latest Fitness, Health, and Wellness Tips",25-34,female,google / organic,53,45
20190618,Celebrity Style and Fashion Trend Coverage | Who What Wear,45-54,female,tpc.googlesyndication.com / referral,53,28
20190618,The French Beauty Products Women Over 50 Love | Who What Wear,65+,female,google / organic,53,46
20190618,This Random Sandal Trend Is Blowing Up at Zara | Who What Wear,45-54,male,google / organic,53,49
20190618,Victoria Beckham Broke a Traditional Wedding Guest Rule | Who What Wear,45-54,female,from.flipboard.com / referral,53,41
20190619,The Only Strapless Bra I Wearâ€”Lively | Who What Wear,18-24,female,m.facebook.com / referral,53,44
20190619,The Smart Secret Behind So Many of Priyanka Jonas's Outfits | Who What Wear,35-44,female,google / organic,53,49
20190619,The Summer Party Outfit That Still Looks Chic in the Heat | Who What Wear,35-44,female,from.flipboard.com / referral,53,45
20190620,Emily Ratajkowski Just Made Steve Madden Shoes Look Designer | Who What Wear,55-64,male,news.google.com / referral,53,48
20190620,The 11 Best Sandal Brands for Minimalist Style | Who What Wear,25-34,female,facebook-owned / social,53,46
20190620,"The 5 Best DIY Face Masks, According to a Celeb Facialist | Who What Wear",55-64,female,skincare / facebook,53,44
20190620,These Kitten Heels Are the Biggest Shoe Trend of 2019 | Who What Wear,55-64,female,news.google.com / referral,53,51
20190621,10 Ways to Style the Who What Wear Jacey Heels for Target | Who What Wear,25-34,female,news.google.com / referral,53,45
20190621,6 Makeup Tips for Women Over 40 From a Makeup Artist | Who What Wear,25-34,female,theeverygirl / facebook,53,46
20190621,9 Summer Outfits Our Editors Wore to the Office This Month | Who What Wear,35-44,female,facebook-owned / social,53,48
20190621,The Most Comfortable Strapless Bra Ever (and It's Under $40) | Who What Wear,45-54,female,facebook / cpc,53,49
20190622,6 Trendy Summer Outfits That Only Look Expensive | Who What Wear,25-34,female,facebook-owned / social,53,50
20190622,Jennifer Aniston Wore the Wedge-Heel Shoe Trend | Who What Wear,45-54,female,facebook-owned / social,53,45
20190622,Kaia Gerber Has a New Haircut and a New Reformation It Dress | Who What Wear,18-24,male,www-yahoo-com.cdn.ampproject.org / referral,53,35
20190622,The Best Miami Summer Trends for Under $100 | Who What Wear,25-34,male,facebook / paid,53,51
20190623,"4 Summer Lip Color Trends, According to a Makeup Artist | Who What Wear",35-44,female,(direct) / (none),53,46
20190623,Kaia Gerber Has a New Haircut and a New Reformation It Dress | Who What Wear,25-34,female,news.google.com / referral,53,44
20190623,Prepare to Lose It Over Reformation Shoes | Who What Wear,65+,male,yahoo.com / referral,53,38
20190624,"21 Affordable Things From Chanel, Gucci, and Louis Vuitton | Who What Wear",55-64,female,googleapis.com / referral,53,49
20190624,How to Wear Crop Tops With Jeans | Who What Wear,25-34,male,facebook / paid,53,50
20190625,The Best-Reviewed Adhesive Bras for Larger Busts | Who What Wear,35-44,female,google / organic,53,34
20190625,The Only Strapless Bra I Wearâ€”Lively | Who What Wear,55-64,female,facebook / cpc,53,47
20190626,3 Amal Clooneyâ€“Approved Trends You Can Buy for Under $150 | Who What Wear,45-54,male,from.flipboard.com / referral,53,42
20190626,6 Trendy Summer Outfits That Only Look Expensive | Who What Wear,45-54,female,facebook-owned / social,53,52
20190626,"9 Cute Mini, Midi, and Maxi Dresses for Summer | Who What Wear",25-34,female,facebook-owned / social,53,47
20190626,Kate Middleton Wore the Wedge-Heel Trend | Who What Wear,25-34,female,(direct) / (none),53,40
20190626,"The 18 Best Maxi Dresses for Petite People, All in One Place | Who What Wear",45-54,female,facebook-owned / social,53,46
20190627,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,male,(direct) / (none),53,38
20190627,Celebrity Style and Fashion Trend Coverage | Who What Wear,45-54,female,tpc.googlesyndication.com / referral,53,29
20190627,Summer Wedding Makeup | Who What Wear,65+,female,facebook / paid,53,47
20190628,Amal Clooney Wore the 3 Basics You Need for Every Vacation | Who What Wear,65+,female,news.google.com / referral,53,43
20190628,Pippa Middleton Wore the Sneakers Only British Girls Know | Who What Wear,35-44,female,googleapis.com / referral,53,44
20190629,13 Travel Skincare Products for Perfect Skin | Who What Wear,35-44,female,from.flipboard.com / referral,53,48
20190629,4 Types of Postpartum Shapewear Every New Mother Should Own | Who What Wear,35-44,female,googleapis.com / referral,53,49
20190629,6 Cool German Fashion Brands to Obsess Over | Who What Wear,45-54,male,from.flipboard.com / referral,53,45
20190629,"The Best Morning Routine for Success | The Latest Fitness, Health, and Wellness Tips",65+,female,m.facebook.com / referral,53,51
20190629,The Only Strapless Bra I Wearâ€”Lively | Who What Wear,18-24,female,m.facebook.com / referral,53,41
20190630,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",18-24,female,facebook / facebook,53,51
20190630,The Best Miami Summer Trends for Under $100 | Who What Wear,18-24,female,facebook / paid,53,51
20190630,The Only Strapless Bra I Wearâ€”Lively | Who What Wear,18-24,female,m.facebook.com / referral,53,50
20190601,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,pinterest.com / referral,52,46
20190601,The 10 Best Makeup Products for Women Over 40 | Who What Wear,45-54,female,google / organic,52,47
20190602,4 Shoe Trends Every Fashion Girl Will Own This Summer | Who What Wear,55-64,female,google / organic,52,45
20190602,6 Celebrity Denim Short Outfits to Wear This Season | Who What Wear,55-64,female,facebook-owned / social,52,38
20190602,7 Retro Fashion Trends That Are In (Plus 2 That Are Out) | Who What Wear,45-54,female,facebook-owned / social,52,46
20190602,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,female,newsletter / email,52,33
20190602,Jessica Biel Wore 2019's Biggest Sneaker Trend | Who What Wear,35-44,female,facebook-owned / social,52,49
20190602,Shell Jewelry Trend | Who What Wear,65+,female,yahoo.com / referral,52,44
20190602,The 10 Best (and Worst) Fabrics to Wear During Summer | Who What Wear,25-34,male,google / organic,52,31
20190602,The Best Ways to Apply Blush for Every Face Shape | Who What Wear,35-44,female,facebook-owned / social,52,45
20190603,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,35-44,female,facebook-owned / social,52,48
20190603,Pink Is the Color Trend That's Everywhere Right Now | Who What Wear,65+,female,(direct) / (none),52,45
20190603,See Anna Wintour's Chic Wedding Guest Outfit | Who What Wear,45-54,female,news.google.com / referral,52,47
20190603,What Causes Hair Damage? The 12 Worst Things You Can Do | Who What Wear,35-44,female,facebook-owned / social,52,43
20190604,Jennifer Lawrence Made Low-Rise Jeans Look Stylish | Who What Wear,45-54,male,m.facebook.com / referral,52,49
20190604,Outfit Ideas and Everyday Fashion Tips | Who What Wear | Who What Wear,25-34,female,google / organic,52,40
20190604,See Anna Wintour's Chic Wedding Guest Outfit | Who What Wear,35-44,female,news.google.com / referral,52,41
20190605,10 Stylish Sneakers Women Over 40 Are Wearing | Who What Wear,45-54,female,google / organic,52,48
20190605,7 Spring Fashion Trends for Every Age | Who What Wear,65+,female,facebook-owned / social,52,39
20190605,Priyanka Chopra Wore Controversial Airport Shoes | Who What Wear,25-34,female,news.google.com / referral,52,42
20190606,I Bought the Best Workbag From Madewellâ€”Here's Why | Who What Wear,25-34,male,google / organic,52,48
20190606,Priyanka Chopra Wore By Far It Shoes | Who What Wear,65+,female,yahoo.com / referral,52,36
20190606,Priyanka Chopra Wore Controversial Airport Shoes | Who What Wear,18-24,female,news.google.com / referral,52,38
20190606,Priyanka Chopra Wore Controversial Airport Shoes | Who What Wear,55-64,female,yahoo.com / referral,52,36
20190606,Priyanka Chopra Wore Controversial Airport Shoes | Who What Wear,65+,female,from.flipboard.com / referral,52,43
20190607,5 Things I Never Wear When I Work From Home | Who What Wear,45-54,male,news.google.com / referral,52,49
20190608,22 Under-$50 Dresses I'm Recommending for Summer Weddings | Who What Wear,45-54,male,google / organic,52,44
20190608,6 Natural Ways to Grow Thicker Eyebrows | Who What Wear,45-54,female,makeup.com / facebook,52,36
20190608,7 Comfortable Vacation Outfit Ideas to Try This Summer | Who What Wear,25-34,female,facebook-owned / social,52,50
20190608,BeyoncÃ©'s It Bag Is More Viral Than Her NBA Finals Moment | Who What Wear,35-44,male,google / organic,52,45
20190609,Celebrity Style and Fashion Trend Coverage | Who What Wear,35-44,female,(direct) / (none),52,37
20190609,Jennifer Lopez Wore 2019's Biggest Grandma Trend | Who What Wear,25-34,female,facebook-owned / social,52,47
20190609,The 12 Best Lengthening Mascaras (and Application Tips) | Who What Wear,45-54,female,google / organic,52,48
20190609,The 18 Best Natural Skincare Products to Buy in 2019 | Who What Wear,25-34,male,google / organic,52,43
20190610,11 Summer Skirt Trends That Will Be Huge This Season | Who What Wear,25-34,female,facebook-owned / social,52,49
20190610,Chrissy Teigen Wore the Pleated-Jean Trend | Who What Wear,65+,male,facebook.com / social,52,45
20190610,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",18-24,female,facebook / facebook,52,52
20190610,Katherine Schwarzenegger Married Chris Pratt in Armani | Who What Wear,25-34,female,pinterest.com / referral,52,40
20190610,The 8 Best Anti-Aging Serums to Try in 2019 | Who What Wear,25-34,female,skincare.com / facebook,52,43
20190610,The Best Advice to Build a Better Wardrobe | Who What Wear,45-54,female,facebook-owned / social,52,44
20190610,These Will Be the 5 Biggest Denim Trends of Summer 2019 | Who What Wear,65+,male,google / organic,52,44
20190611,20 Vacation Clothing Essentials to Pack for Summer | Who What Wear,55-64,female,googleapis.com / referral,52,37
20190611,6 Makeup Tips for Women Over 40 From a Makeup Artist | Who What Wear,25-34,female,facebook-owned / social,52,49
20190611,Kaia Gerber Has a New Haircut and a New Reformation It Dress | Who What Wear,55-64,female,news.google.com / referral,52,45
20190611,Shopping Guides to the Latest Fashion Trends | Who What Wear | Who What Wear,18-24,female,google / organic,52,34
20190612,9 Ways to Wear Sporty Sandals This Summer | Who What Wear,55-64,female,news.google.com / referral,52,41
20190612,Kim Kardashian Just Re-Created a Sex and the City Outfit | Who What Wear,18-24,female,m.facebook.com / referral,52,46
20190612,Pretty Much Every Celeb Swears By YSL Touche Ã‰clat | Who What Wear,25-34,female,facebook-owned / social,52,45
20190613,7 Everyday Shoes Everyone Should Own | Who What Wear,45-54,female,(direct) / (none),52,42
20190613,7 Everyday Shoes Everyone Should Own | Who What Wear,45-54,female,googleapis.com / referral,52,43
20190613,Kim Kardashian Just Re-Created a Sex and the City Outfit | Who What Wear,45-54,female,googleapis.com / referral,52,44
20190613,Lauren Conrad Launches a New Sleepwear Collection | Who What Wear,45-54,female,google / organic,52,47
20190613,Summer Beauty Buys | Who What Wear,45-54,female,facebook / paid,52,51
20190613,The 11 Coolest New Fashion Pieces for Summer 2019 | Who What Wear,35-44,female,facebook-owned / social,52,47
20190614,Rihanna Basically Wore Cinderella's Glass Slippers and Jeans | Who What Wear,55-64,female,from.flipboard.com / referral,52,44
20190615,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,male,google / organic,52,33
20190615,"Do Probiotics Work? How Seed Is Changing Everything | The Latest Fitness, Health, and Wellness Tips",35-44,female,m.facebook.com / referral,52,51
20190615,Irina Shayk Wore an Anti-Summer Bodycon Outfit | Who What Wear,55-64,male,from.flipboard.com / referral,52,43
20190615,Irina Shayk Wore an Anti-Summer Bodycon Outfit | Who What Wear,65+,female,googleapis.com / referral,52,37
20190615,The 15 Best Foundations for Every Skin Type and Budget | Who What Wear,45-54,female,facebook-owned / social,52,48
20190616,Irina Shayk Wore an Anti-Summer Bodycon Outfit | Who What Wear,55-64,male,(direct) / (none),52,42
20190617,Here's What Revolve's Beauty Buyer Would Buy With $150 | Who What Wear,55-64,female,googleapis.com / referral,52,40
20190618,20 Stunning Engagement Rings by Price for Every Budget | Who What Wear,25-34,female,googleapis.com / referral,52,50
20190618,Jennifer Aniston Wore the Wedge-Heel Shoe Trend | Who What Wear,35-44,female,facebook-owned / social,52,46
20190618,The Best Outfits From the 2019 Royal Ascot | Who What Wear,65+,female,from.flipboard.com / referral,52,34
20190618,The Sandals That Go With Everything in 2019 | Who What Wear,55-64,female,facebook-owned / social,52,50
20190619,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,male,(direct) / (none),52,42
20190619,"The Best Morning Routine for Success | The Latest Fitness, Health, and Wellness Tips",25-34,female,tpc.googlesyndication.com / referral,52,41
20190619,The Best Summer Party Outfit 2019 | Who What Wear,35-44,female,facebook / paid,52,50
20190619,The Best Summer Party Outfit 2019 | Who What Wear,55-64,female,from.flipboard.com / referral,52,46
20190620,8 Unstoppable Waterproof Sprays for Shoes in 2019 | Who What Wear,25-34,male,google / organic,52,34
20190620,Rihanna's Hot-Pink Minidress Sparked Internet Pandemonium | Who What Wear,35-44,female,news.google.com / referral,52,43
20190620,The 11 Best Celebrity Outfits of Summer 2019 | Who What Wear,45-54,female,facebook-owned / social,52,47
20190621,Emily Ratajkowski Just Made Steve Madden Shoes Look Designer | Who What Wear,18-24,female,google / organic,52,42
20190623,Celebrity Style and Fashion Trend Coverage | Who What Wear,25-34,male,google / organic,52,40
20190623,"We Asked Experts: Do You Burn More Calories on Your Period? | The Latest Fitness, Health, and Wellness Tips",25-34,female,google / organic,52,40
20190624,5 Vintage Outfits That Are So Easy to Throw Together | Who What Wear,55-64,female,googleapis.com / referral,52,45
20190624,Celebrity Style and Fashion Trend Coverage | Who What Wear,55-64,female,google / organic,52,32
20190624,How to Shrink a Shirt to the Perfect Size | Who What Wear,25-34,male,google / organic,52,42
20190624,How to Wear More of Your Clothes With One Simple Trick | Who What Wear,35-44,female,from.flipboard.com / referral,52,43
20190625,Anna Wintour Broke Her Outfit Rule and Wore a Clutch Bag | Who What Wear,25-34,male,from.flipboard.com / referral,52,39
20190626,23 New Summer Dresses Your Friends Will Be Begging to Borrow | Who What Wear,35-44,female,facebook-owned / social,52,49
20190626,"The Best Morning Routine for Success | The Latest Fitness, Health, and Wellness Tips",55-64,female,facebook / facebook,52,51
20190627,5 British Fashion Influencers With Amazing Style | Who What Wear,55-64,female,(direct) / (none),52,47
20190627,The 9 Most Daring Celebrity Bikini Trends of 2019 | Who What Wear,45-54,female,popsugar / facebook,52,47
20190627,"The Best Morning Routine for Success | The Latest Fitness, Health, and Wellness Tips",65+,female,m.facebook.com / referral,52,49
20190628,How to Wear Crop Tops With Jeans | Who What Wear,25-34,female,mail.google.com / referral,52,36
20190628,Sophie Turner Wore an Elegant White Dress Before Her Wedding | Who What Wear,18-24,female,likeshop.me / referral,52,37
20190629,"How to Become a Morning Person | The Latest Fitness, Health, and Wellness Tips",18-24,female,facebook / facebook,52,51
20190629,How to Wear Crop Tops With Jeans | Who What Wear,35-44,male,m.facebook.com / referral,52,40
20190630,20 Clothing Items You Need to Toss by Age 30 | Who What Wear,25-34,female,google / organic,52,39
20190630,6 Trends New York Girls Look Amazing in Every Time | Who What Wear,55-64,male,from.flipboard.com / referral,52,46
20190630,Celebrity Style and Fashion Trend Coverage | Who What Wear,18-24,female,(direct) / (none),52,25
20190630,Celebrity Style and Fashion Trend Coverage | Who What Wear,18-24,female,tpc.googlesyndication.com / referral,52,36
20190630,Priyanka Chopra Wore Controversial Airport Shoes | Who What Wear,18-24,female,m.facebook.com / referral,52,46
20190630,The White Sneakers Jessica Biel Keeps Wearing | Who What Wear,35-44,female,m.facebook.com / referral,52,47
20190601,10 Ways to Style the Who What Wear Jacey Heels for Target | Who What Wear,45-54,male,google / organic,51,40
20190601,3 French-Girl Trends That Jeanne Damas Approves for 2019 | Who What Wear,45-54,female,facebook-owned / social,51,46
20190601,4 Controversial Celebrity Denim Trends We Didn't See Coming | Who What Wear,65+,female,news.google.com / referral,51,49
20190601,Celebrity Style and Fashion Trend Coverage | Who What Wear,45-54,female,pinterest.com / referral,51,44
20190601,Jennifer Lawrence Made Low-Rise Jeans Look Stylish | Who What Wear,45-54,female,facebook-owned / social,51,45
20190601,Shopping Guides: Who What Wear | Who What Wear,25-34,female,google / organic,51,24
20190601,The 10 Best Makeup Products for Women Over 40 | Who What Wear,55-64,female,google / organic,51,44
20190602,10 Ways to Wear Skinny Jeans in the Summer | Who What Wear,55-64,female,pinterest-owned / (not set),51,43
20190602,Celebrity Style and Fashion Trend Coverage | Who What Wear,55-64,female,pinterest.com / referral,51,45
20190602,Kate Middleton's Affordable Zara Dress Is Already Sold Out | Who What Wear,25-34,male,yahoo.com / referral,51,29
20190602,These Will Be Summer's 8 Most Popular Handbags | Who What Wear,35-44,female,news.google.com / referral,51,48
20190603,5 Cheap Summer Clothes With a Cost Per Wear of Basically $0 | Who What Wear,55-64,female,from.flipboard.com / referral,51,42
20190603,7 Spring Fashion Trends for Every Age | Who What Wear,55-64,female,facebook-owned / social,51,42
20190603,How Much Water to Drink to Lose Weight and Stay Hydrated | TheThirty,25-34,female,google / organic,51,38
20190603,Pink Is the Color Trend That's Everywhere Right Now | Who What Wear,45-54,female,googleapis.com / referral,51,47
20190604,39 Splurge vs. Save Beauty Products | Who What Wear,25-34,female,facebook-owned / social,51,48
20190604,5 Wardrobe Basics Meghan Markle and Anna Wintour Both Wear | Who What Wear,65+,female,facebook-owned / social,51,48
20190604,"The Cool Under-$20 Versed Skincare Line, Reviewed | Who What Wear",25-34,male,(direct) / (none),51,41
20190605,25 Cute Vintage-Style Swimsuits That Are So On Trend | Who What Wear,55-64,female,google / organic,51,45
20190605,Louis Vuitton Bag Prices Around the World | Who What Wear,35-44,female,facebook-owned / social,51,51
20190605,"The Cool Under-$20 Versed Skincare Line, Reviewed | Who What Wear",55-64,female,google / organic,51,41
20190606,16 Impossibly Chic Ways to Wear '90s Sandals Now | Who What Wear,45-54,female,googleapis.com / referral,51,42
20190606,20 Summer Handbags Everyone Will Want to Own | Who What Wear,65+,female,google / organic,51,36
20190606,39 Splurge vs. Save Beauty Products | Who What Wear,35-44,female,facebook-owned / social,51,41
20190606,6 Dos and Don'ts of How to Style Skinny Jeans | Who What Wear,35-44,female,facebook-owned / social,51,39
20190606,EAT. THINK. STYLE. SWEAT. | TheThirty,25-34,female,google / organic,51,40
20190606,Emily Ratajkowski Wore the Lowest Low-Rise Pants | Who What Wear,25-34,female,news.google.com / referral,51,49
20190606,The Denim Shorts and Sneakers Outfit Celebs are Wearing Now | Who What Wear,35-44,male,google / organic,51,50
